filename	Owner	Submitter	Sample Collector	MassIVE ID	ATTRIBUTE_batch	ATTRIBUTE_region	ATTRIBUTE_descriptor	ATTRIBUTE_type	ATTRIBUTE_type2	ATTRIBUTE_Year	ATTRIBUTE_Latitude	ATTRIBUTE_Longitude	ATTRIBUTE_Depth	ATTRIBUTE_ecosystem	ATTRIBUTE_Volume	ATTRIBUTE_SPEcartridge	ATTRIBUTE_Filtration	ATTRIBUTE_Depth_bucket	ATTRIBUTE_distance_to_coast_m	ATTRIBUTE_distancetocoast_bucket	ATTRIBUTE_distance_to_coast_km
DOM-20200510_pos_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
DOM-20200511_pos_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
DOM-20200511_pos_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
DOM-20200517_pos_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
DOM-20200517_pos_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
DOM-20200518_pos_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
DOM-20200518_pos_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
DOM-20200518_pos_3.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085555	TOMSSA	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_4_20_1.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_4_20_2.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_4_27_1.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_4_27_2.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_11_1.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_11_2.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_18_1.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_18_2.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_25_1.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_25_2.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_4_1.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
RT_BP_5_4_2.mzXML	"bpalenik@ucsd.edu, dpetras@ucr.edu"	dpetras@ucr.edu	jjminich@ucsd.edu	MSV000085779	JnB	US Pacific coast	Northern San Diego Coast 2020	SAMPLE	Coastal	2020	32.86708893	-117.2574753	0	Coastal	BLANK	PPL	none	surface to 20m	230	200m-20km	0.23
2019_1_19_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_19_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_20_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_20_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_21_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_21_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_22_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_22_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_23_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_1_23_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_06_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_06_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_07_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_07_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_08_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_08_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_16_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_16_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_17_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_17_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_18_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_18_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_19_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_19_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_20_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_20_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_21_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_21_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_22_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_22_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_23_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_23_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_28_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_2_28_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_01_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_01_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_02_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_02_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_03_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_03_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_04_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_3_04_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_16_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_16_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_17_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_17_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_18_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_18_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_19_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_19_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_20_SIO_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
2019_5_20_SIO_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	Southern San Diego Coast 2019	SAMPLE	SAMPLE	2019	32.867	-117.25739	0	Coastal	1	"PPL, 200mg acidified"	none	surface to 20m	230	200m-20km	0.23
Mo_2017_DOM_237_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	Moorea 2017	SAMPLE	SAMPLE	2017	-17.471	-149.833	0	Coral Reef	1	PPL	notthere	surface to 20m	240.84	200m-20km	0.24084
Mo_2017_DOM_238_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	Moorea 2017	SAMPLE	SAMPLE	2017	-17.471	-149.833	0	Coral Reef	1	PPL	notthere	surface to 20m	240.84	200m-20km	0.24084
Mo22_0208.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	Moorea 2022	SAMPLE	SAMPLE	2022	-17.48186	-149.84375	0	Coral Reef	1	PPL	notthere	surface to 20m	242.75	200m-20km	0.24275
Mo22_0209.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	Moorea 2022	SAMPLE	SAMPLE	2022	-17.48186	-149.84375	0	Coral Reef	1	PPL	notthere	surface to 20m	242.75	200m-20km	0.24275
SD_01-2018_5_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	SAMPLE	2018	32.90106	-117.25929	0	Coastal	1	PPL	none	surface to 20m	249.23	200m-20km	0.24923
SD_01-2018_5_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	SAMPLE	2018	32.90106	-117.25929	0	Coastal	1	PPL	none	surface to 20m	249.23	200m-20km	0.24923
SD_10_2018_5_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	Coastal	2018	32.90106	-117.25929	0	Coastal	1	PPL	none	surface to 20m	249.23	200m-20km	0.24923
SD_10_2018_5_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	Coastal	2018	32.90106	-117.25929	0	Coastal	1	PPL	none	surface to 20m	249.23	200m-20km	0.24923
SD_12-2017_5_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	SAMPLE	2017	32.90106	-117.25929	0	Coastal	1	PPL	none	surface to 20m	249.23	200m-20km	0.24923
SD_12-2017_5_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	SAMPLE	2017	32.90106	-117.25929	0	Coastal	1	PPL	none	surface to 20m	249.23	200m-20km	0.24923
Aruba_W40.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	Aruba 2019	SAMPLE	SAMPLE	2019	12.44194	-69.9454	10	Coral Reef	0.4	PPL	notthere	surface to 20m	250	200m-20km	0.25
O2206459.mzXML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	lisa.schellenberg@nioz.nl	MSV000094018	SEALINK	Caribbean	Curacao 2021/22	SAMPLE	SAMPLE	2022	12.28611	-69.1543	10	Coral Reef	1.2	PPL	notthere	surface to 20m	250	200m-20km	0.25
Mo22_0196.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	Moorea 2022	SAMPLE	SAMPLE	2022	-17.47672	-149.84348	0	Coral Reef	1	PPL	notthere	surface to 20m	250.3	200m-20km	0.2503
Mo22_0197.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	Moorea 2022	SAMPLE	SAMPLE	2022	-17.47672	-149.84348	0	Coral Reef	1	PPL	notthere	surface to 20m	250.3	200m-20km	0.2503
SD_01-2018_12_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	SAMPLE	2018	32.85161	-117.26965	0	Coastal	1	PPL	none	surface to 20m	252.2	200m-20km	0.2522
SD_01-2018_12_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	SAMPLE	2018	32.85161	-117.26965	0	Coastal	1	PPL	none	surface to 20m	252.2	200m-20km	0.2522
SD_10_2018_12_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	Northern San Diego Coast 2017/18	SAMPLE	Coastal	2018	32.85161	-117.26965	0	Coastal	1	PPL	none	surface to 20m	252.2	200m-20km	0.2522
