filename	Owner	Submitter	Sample Collector	MassIVE ID	ATTRIBUTE_batch	ATTRIBUTE_region	ATTRIBUTE_type	ATTRIBUTE_descriptor	ATTRIBUTE_dataset	ATTRIBUTE_ecosystem	ATTRIBUTE_Year	ATTRIBUTE_Latitude	ATTRIBUTE_Longitude	ATTRIBUTE_Depth	ATTRIBUTE_Volume	ATTRIBUTE_SPEcartridge	ATTRIBUTE_Filtration
SD_12-2017_14_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.84638	-117.28355	0	1	PPL	none
SD_12-2017_14_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.84638	-117.28355	0	1	PPL	none
SD_01-2018_16_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.83142	-117.2872	0	1	PPL	none
SD_01-2018_16_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.83142	-117.2872	0	1	PPL	none
SD_10_2018_16_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.83142	-117.2872	0	1	PPL	none
SD_10_2018_16_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.83142	-117.2872	0	1	PPL	none
SD_12-2017_16_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.83142	-117.2872	0	1	PPL	none
SD_12-2017_16_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.83142	-117.2872	0	1	PPL	none
Mo22_0127.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47575	-149.83746	0	1	PPL	notthere
Mo22_0128.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47575	-149.83746	0	1	PPL	notthere
Mo22_0135.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47055	-149.83678	0	1	PPL	notthere
Mo22_0136.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47055	-149.83678	0	1	PPL	notthere
SD_01-2018_24_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.76504	-117.26059	0	1	PPL	none
SD_01-2018_24_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.76504	-117.26059	0	1	PPL	none
SD_10_2018_24_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.76504	-117.26059	0	1	PPL	none
SD_10_2018_24_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.76504	-117.26059	0	1	PPL	none
SD_12-2017_24_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.76504	-117.26059	0	1	PPL	none
SD_12-2017_24_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.76504	-117.26059	0	1	PPL	none
Aruba_44_32.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.47168	-69.9884	10	0.4	PPL	notthere
Aruba_40_28.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.48348	-70.0125	10	0.4	PPL	notthere
SD_01-2018_17_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.82428	-117.286	0	1	PPL	none
SD_01-2018_17_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.82428	-117.286	0	1	PPL	none
SD_10_2018_17_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.82428	-117.286	0	1	PPL	none
SD_10_2018_17_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.82428	-117.286	0	1	PPL	none
SD_12-2017_17_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.82428	-117.286	0	1	PPL	none
SD_12-2017_17_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.82428	-117.286	0	1	PPL	none
SD_01-2018_18_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.81743	-117.28343	0	1	PPL	none
SD_01-2018_18_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.81743	-117.28343	0	1	PPL	none
SD_10_2018_18_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.81743	-117.28343	0	1	PPL	none
SD_10_2018_18_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.81743	-117.28343	0	1	PPL	none
SD_12-2017_18_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.81743	-117.28343	0	1	PPL	none
SD_12-2017_18_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.81743	-117.28343	0	1	PPL	none
Mo_2017_DOM_239_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.47	-149.838	0	1	PPL	notthere
Mo_2017_DOM_240_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.47	-149.838	0	1	PPL	notthere
SD_01-2018_25_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.75645	-117.26265	0	1	PPL	none
SD_01-2018_25_b_180117091040.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.75645	-117.26265	0	1	PPL	none
SD_10_2018_25_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.75645	-117.26265	0	1	PPL	none
SD_10_2018_25_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu		MSV000085786	SD2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2018	32.75645	-117.26265	0	1	PPL	none
SD_12-2017_25_a.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.75645	-117.26265	0	1	PPL	none
SD_12-2017_25_b.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000082312	SD2017n2018	US Pacific coast	SAMPLE	Northern San Diego Coast 2017/18	Northern San Diego Coast 2017/18	Coastal	2017	32.75645	-117.26265	0	1	PPL	none
Mo22_0192.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.4708	-149.84459	0	1	PPL	notthere
Mo22_0193.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.4708	-149.84459	0	1	PPL	notthere
Mo22_0137.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47093	-149.84355	0	1	PPL	notthere
Mo22_0138.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47093	-149.84355	0	1	PPL	notthere
O2206440.mzXML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	lisa.schellenberg@nioz.nl	MSV000094018	SEALINK	Caribbean	SAMPLE	Curacao 2021/22	Curacao 2021/22	Coral Reef	2022	12.39997	-69.15633	10	1.2	PPL	notthere
pos_Haweii_2016_100ml_28.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082085	Kbay	Pacific	SAMPLE	Hawaii 2019	Hawaii 2019	Coral Reef	2019	21.47759	-157.837	1	0.1	PPL	unfiltered
pos_Haweii_2016_DOM_19.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082085	Kbay	Pacific	SAMPLE	Hawaii 2019	Hawaii 2019	Coral Reef	2019	21.47759	-157.837	1	1	PPL	GFF
Mo22_0109.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47906	-149.82478	0	1	PPL	notthere
Mo22_0110.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47906	-149.82478	0	1	PPL	notthere
CCE2019_37.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.2	-121.75	67	1	PPL	notthere
CCE2019_38.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.2	-121.75	7	1	PPL	notthere
Mo_2017_DOM_241_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.47	-149.843	0	1	PPL	notthere
Mo_2017_DOM_242_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.47	-149.843	0	1	PPL	notthere
Mo_2017_DOM_213_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.479	-149.824	0	1	PPL	notthere
Mo_2017_DOM_214_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.479	-149.824	0	1	PPL	notthere
Mo_2017_DOM_235_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.466	-149.838	0	1	PPL	notthere
Mo_2017_DOM_236_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.466	-149.838	0	1	PPL	notthere
Mo22_0212.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.49089	-149.8262	0	1	PPL	notthere
Mo22_0131.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.46354	-149.83626	0	1	PPL	notthere
Mo22_0132.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.46354	-149.83626	0	1	PPL	notthere
S3-1-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-1-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-1-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-1-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-1-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-2-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-2-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-2-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-2-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S3-2-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-1-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-1-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-1-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-1-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-1-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-2-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-2-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-2-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-2-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S5-2-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-1-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-1-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-1-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-1-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-1-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-2-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-2-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-2-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-2-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
S7-2-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.79763	9.79493	notthere	1	PPL	notthere
CCE2019_39.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.23	-121.83	43	1	PPL	notthere
CCE2019_40.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.23	-121.83	13	1	PPL	notthere
pos_Haweii_2016_100ml_5.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082085	Kbay	Pacific	SAMPLE	Hawaii 2019	Hawaii 2019	Coral Reef	2019	21.47269	-157.833	1	0.1	PPL	unfiltered
pos_Haweii_2016_DOM_10.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082085	Kbay	Pacific	SAMPLE	Hawaii 2019	Hawaii 2019	Coral Reef	2019	21.47269	-157.833	1	1	PPL	GFF
S6-1-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-1-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-1-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-1-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-1-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-2-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-2-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-2-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-2-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
S6-2-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	53.95064	11.27729	notthere	1	PPL	notthere
P2107_105.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.196	-121.74865	67	1	PPL	notthere
P2107_106.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.196	-121.74865	67	1	PPL	notthere
P2107_107.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.196	-121.74865	11	1	PPL	notthere
P2107_108.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.196	-121.74865	6	1	PPL	notthere
S4-1-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-1-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-1-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-1-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-1-W-5.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-2-W-1.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-2-W-2.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-2-W-3.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
S4-2-W-4.mzML	notthere	notthere	notthere	notthere	BALTIC	Baltic	SAMPLE	Baltic Sea 2021	Baltic Sea 2021	Coastal	notthere	54.08414	10.85716	notthere	1	PPL	notthere
